Institution,Metric,Value,Year,Numeric Value,Rank,Decile
Bucks New University,Expenditure per student / 10,4.88363956043956,2010,4.88363956043956,63.0,5.0
Bolton,Expenditure per student / 10,2.51854887515428,2010,2.51854887515428,114.0,1.0
Southampton Solent,Expenditure per student / 10,3.79240091057057,2010,3.79240091057057,93.0,3.0
East London,Expenditure per student / 10,4.42096716970211,2010,4.42096716970211,79.0,4.0
London South Bank,Expenditure per student / 10,2.78792987188132,2010,2.78792987188132,111.0,1.0
Oxford,Career prospects (%),78.9678133551201,2010,78.9678133551201,7.0,10.0
Cambridge,Career prospects (%),82.6593588696541,2010,82.6593588696541,3.0,10.0
St Andrews,Career prospects (%),74.0637991982164,2010,74.0637991982164,24.0,9.0
Warwick,Career prospects (%),76.1105051128063,2010,76.1105051128063,14.0,9.0
London School of Economics,Career prospects (%),86.1047835990888,2010,86.1047835990888,1.0,10.0
UCL,Career prospects (%),78.7011203438571,2010,78.7011203438571,9.0,10.0
Edinburgh,Career prospects (%),74.2512650311852,2010,74.2512650311852,22.0,9.0
Imperial College,Career prospects (%),83.9246119733925,2010,83.9246119733925,2.0,10.0
Bath,Career prospects (%),79.5933734939759,2010,79.5933734939759,6.0,10.0
Loughborough,Career prospects (%),73.0191610564474,2010,73.0191610564474,30.0,8.0
York,Career prospects (%),64.5461564428007,2010,64.5461564428007,59.0,5.0
SOAS,Career prospects (%),65.2892561983471,2010,65.2892561983471,54.0,6.0
Exeter,Career prospects (%),68.4475804861269,2010,68.4475804861269,42.0,7.0
Durham,Career prospects (%),75.0617242544276,2010,75.0617242544276,18.0,9.0
Leicester,Career prospects (%),72.7748691099476,2010,72.7748691099476,32.0,8.0
Lancaster,Career prospects (%),60.543808730479,2010,60.543808730479,76.0,4.0
Glasgow,Career prospects (%),73.2311855528507,2010,73.2311855528507,28.0,8.0
Sussex,Career prospects (%),67.7392040643522,2010,67.7392040643522,44.0,7.0
Aston,Career prospects (%),75.2360965967085,2010,75.2360965967085,16.0,9.0
Dundee,Career prospects (%),74.4827588003699,2010,74.4827588003699,19.0,9.0
City,Career prospects (%),76.7332606486333,2010,76.7332606486333,11.0,10.0
Heriot-Watt,Career prospects (%),75.1714677640604,2010,75.1714677640604,17.0,9.0
Southampton,Career prospects (%),73.1321842582959,2010,73.1321842582959,29.0,8.0
Birmingham,Career prospects (%),69.0303909878089,2010,69.0303909878089,40.0,7.0
King's College London,Career prospects (%),80.3227808814401,2010,80.3227808814401,5.0,10.0
Nottingham,Career prospects (%),74.163745125222,2010,74.163745125222,23.0,9.0
Surrey,Career prospects (%),77.0956301175478,2010,77.0956301175478,10.0,10.0
Leeds,Career prospects (%),69.0954155822428,2010,69.0954155822428,39.0,7.0
Bristol,Career prospects (%),78.8417692658459,2010,78.8417692658459,8.0,10.0
Sheffield,Career prospects (%),75.9145237232887,2010,75.9145237232887,15.0,9.0
Royal Holloway,Career prospects (%),65.7657657657658,2010,65.7657657657658,51.0,6.0
Bournemouth,Career prospects (%),73.3070348454964,2010,73.3070348454964,27.0,8.0
Manchester,Career prospects (%),70.9860758402344,2010,70.9860758402344,34.0,8.0
Aberdeen,Career prospects (%),72.819644681777,2010,72.819644681777,31.0,8.0
UEA,Career prospects (%),67.1193722514961,2010,67.1193722514961,47.0,7.0
Robert Gordon,Career prospects (%),82.6302729528536,2010,82.6302729528536,4.0,10.0
Stirling,Career prospects (%),65.6590126168062,2010,65.6590126168062,52.0,6.0
Strathclyde,Career prospects (%),74.3475835477296,2010,74.3475835477296,21.0,9.0
Goldsmiths,Career prospects (%),63.8333291138884,2010,63.8333291138884,60.0,5.0
Newcastle,Career prospects (%),76.4135018111414,2010,76.4135018111414,12.0,10.0
Reading,Career prospects (%),65.1937457511897,2010,65.1937457511897,55.0,6.0
Nottingham Trent,Career prospects (%),72.3840790120305,2010,72.3840790120305,33.0,8.0
Edinburgh Napier,Career prospects (%),69.4947587697578,2010,69.4947587697578,38.0,7.0
Cardiff,Career prospects (%),74.4400995378599,2010,74.4400995378599,20.0,9.0
Kent,Career prospects (%),68.7140115163148,2010,68.7140115163148,41.0,7.0
"University of the Arts, London",Career prospects (%),61.1154752553024,2010,61.1154752553024,73.0,4.0
Liverpool,Career prospects (%),69.7761194029851,2010,69.7761194029851,36.0,7.0
Essex,Career prospects (%),58.2164330303894,2010,58.2164330303894,86.0,3.0
"Queen's, Belfast",Career prospects (%),76.331096196868,2010,76.331096196868,13.0,9.0
Keele,Career prospects (%),65.9041394335512,2010,65.9041394335512,50.0,6.0
Plymouth,Career prospects (%),54.1313086199196,2010,54.1313086199196,104.0,2.0
Hull,Career prospects (%),69.6682471052988,2010,69.6682471052988,37.0,7.0
Northumbria,Career prospects (%),69.8996654260019,2010,69.8996654260019,35.0,8.0
Brunel,Career prospects (%),62.2071516646116,2010,62.2071516646116,68.0,5.0
Staffordshire,Career prospects (%),65.1504051666276,2010,65.1504051666276,56.0,6.0
Oxford Brookes,Career prospects (%),67.5392670157068,2010,67.5392670157068,46.0,7.0
Queen Margaret,Career prospects (%),66.7785234899329,2010,66.7785234899329,48.0,6.0
Queen Mary,Career prospects (%),73.6135965514704,2010,73.6135965514704,25.0,8.0
UWE Bristol,Career prospects (%),63.4098096150644,2010,63.4098096150644,62.0,5.0
Bath Spa,Career prospects (%),55.8638083228247,2010,55.8638083228247,93.0,3.0
UC Falmouth,Career prospects (%),55.0135501355014,2010,55.0135501355014,98.0,2.0
Sunderland,Career prospects (%),54.695652173913,2010,54.695652173913,102.0,2.0
Birmingham City,Career prospects (%),61.404958677686,2010,61.404958677686,71.0,4.0
Gloucestershire,Career prospects (%),60.1635514018692,2010,60.1635514018692,80.0,4.0
UWIC,Career prospects (%),57.0458404074703,2010,57.0458404074703,89.0,3.0
Glasgow Caledonian,Career prospects (%),65.4794520547945,2010,65.4794520547945,53.0,6.0
Sheffield Hallam,Career prospects (%),60.0205260047788,2010,60.0205260047788,81.0,4.0
"St Mary's UC, Twickenham",Career prospects (%),64.622641509434,2010,64.622641509434,57.0,6.0
Thames Valley,Career prospects (%),54.8701298701299,2010,54.8701298701299,99.0,2.0
Teesside,Career prospects (%),60.5414273995078,2010,60.5414273995078,77.0,4.0
Aberystwyth,Career prospects (%),49.5246326707001,2010,49.5246326707001,115.0,1.0
Bangor,Career prospects (%),61.5886846918103,2010,61.5886846918103,70.0,5.0
Kingston,Career prospects (%),56.7631444738401,2010,56.7631444738401,90.0,3.0
Brighton,Career prospects (%),62.8552971576227,2010,62.8552971576227,64.0,5.0
Coventry,Career prospects (%),63.375796178344,2010,63.375796178344,63.0,5.0
Ulster,Career prospects (%),62.520194165116,2010,62.520194165116,66.0,5.0
De Montfort,Career prospects (%),61.6602481814292,2010,61.6602481814292,69.0,5.0
Lampeter,Career prospects (%),53.0201251745386,2010,53.0201251745386,105.0,2.0
Portsmouth,Career prospects (%),60.7127335940895,2010,60.7127335940895,75.0,4.0
Glamorgan,Career prospects (%),54.8641542506573,2010,54.8641542506573,100.0,2.0
Chichester,Career prospects (%),60.304054054054,2010,60.304054054054,79.0,4.0
Central Lancashire,Career prospects (%),66.5413533834586,2010,66.5413533834586,49.0,6.0
Anglia Ruskin,Career prospects (%),61.2586068623,2010,61.2586068623,72.0,4.0
Bradford,Career prospects (%),68.0995606432228,2010,68.0995606432228,43.0,7.0
Cumbria,Career prospects (%),67.5961544424926,2010,67.5961544424926,45.0,7.0
Newman University College,Career prospects (%),73.3333333333333,2010,73.3333333333333,26.0,8.0
York St John,Career prospects (%),56.4774381368268,2010,56.4774381368268,92.0,3.0
Bedfordshire,Career prospects (%),62.4285714285714,2010,62.4285714285714,67.0,5.0
Lincoln,Career prospects (%),57.9335793357934,2010,57.9335793357934,87.0,3.0
Chester,Career prospects (%),62.7510033860341,2010,62.7510033860341,65.0,5.0
Worcester,Career prospects (%),63.739837398374,2010,63.739837398374,61.0,5.0
Glyndŵr,Career prospects (%),64.5833333333333,2010,64.5833333333333,58.0,6.0
Salford,Career prospects (%),57.866004619941,2010,57.866004619941,88.0,3.0
Winchester,Career prospects (%),52.998379254457,2010,52.998379254457,107.0,1.0
Swansea,Career prospects (%),55.7197944179922,2010,55.7197944179922,95.0,2.0
Huddersfield,Career prospects (%),51.5169903280823,2010,51.5169903280823,110.0,1.0
Hertfordshire,Career prospects (%),59.6153867250537,2010,59.6153867250537,82.0,4.0
Manchester Met,Career prospects (%),60.3722605824077,2010,60.3722605824077,78.0,4.0
Marjon (St Mark and St John),Career prospects (%),59.3220338983051,2010,59.3220338983051,83.0,3.0
Newport,Career prospects (%),53.0075221253327,2010,53.0075221253327,106.0,1.0
Northampton,Career prospects (%),54.7957371225577,2010,54.7957371225577,101.0,2.0
Leeds Met,Career prospects (%),54.4386422976501,2010,54.4386422976501,103.0,2.0
Canterbury Christ Church,Career prospects (%),56.6467065868264,2010,56.6467065868264,91.0,3.0
Edge Hill,Career prospects (%),52.8326794686852,2010,52.8326794686852,108.0,1.0
Derby,Career prospects (%),50.091407678245,2010,50.091407678245,112.0,1.0
Middlesex,Career prospects (%),58.974358974359,2010,58.974358974359,85.0,3.0
Abertay Dundee,Career prospects (%),50.0,2010,50.0,113.0,1.0
Roehampton,Career prospects (%),50.9513742071882,2010,50.9513742071882,111.0,1.0
Greenwich,Career prospects (%),55.7880055788006,2010,55.7880055788006,94.0,2.0
Westminster,Career prospects (%),48.4888304862024,2010,48.4888304862024,117.0,1.0
Leeds Trinity & All Saints,Career prospects (%),60.8695731124182,2010,60.8695731124182,74.0,4.0
Liverpool John Moores,Career prospects (%),55.3973371181869,2010,55.3973371181869,96.0,2.0
Bucks New University,Career prospects (%),48.7500072395856,2010,48.7500072395856,116.0,1.0
Bolton,Career prospects (%),50.0,2010,50.0,113.0,1.0
Southampton Solent,Career prospects (%),52.6394016069418,2010,52.6394016069418,109.0,1.0
East London,Career prospects (%),55.2168815943728,2010,55.2168815943728,97.0,2.0
London South Bank,Career prospects (%),59.1256830601093,2010,59.1256830601093,84.0,3.0
Oxford,Value added score/10,6.70789979889831,2010,6.70789979889831,17.0,9.0
Cambridge,Value added score/10,4.87737074271646,2010,4.87737074271646,84.0,3.0
St Andrews,Value added score/10,7.15503921568628,2010,7.15503921568628,7.0,10.0
Warwick,Value added score/10,5.99215934659991,2010,5.99215934659991,38.0,7.0
London School of Economics,Value added score/10,5.35655100983946,2010,5.35655100983946,59.0,5.0
UCL,Value added score/10,6.99644154591591,2010,6.99644154591591,11.0,10.0
Edinburgh,Value added score/10,6.23680310786373,2010,6.23680310786373,30.0,8.0
Imperial College,Value added score/10,4.40196195717191,2010,4.40196195717191,96.0,2.0
Bath,Value added score/10,6.04772877963345,2010,6.04772877963345,34.0,8.0
Loughborough,Value added score/10,5.39447367349616,2010,5.39447367349616,57.0,6.0
York,Value added score/10,4.67746494992847,2010,4.67746494992847,92.0,3.0
SOAS,Value added score/10,6.53396674584323,2010,6.53396674584323,23.0,9.0
Exeter,Value added score/10,6.49521716180424,2010,6.49521716180424,26.0,8.0
Durham,Value added score/10,5.47604368157148,2010,5.47604368157148,52.0,6.0
Leicester,Value added score/10,6.54101414060723,2010,6.54101414060723,22.0,9.0
Lancaster,Value added score/10,5.15217300131062,2010,5.15217300131062,71.0,4.0
Glasgow,Value added score/10,5.7616053790788,2010,5.7616053790788,45.0,7.0
Sussex,Value added score/10,7.50534628291153,2010,7.50534628291153,3.0,10.0
Aston,Value added score/10,5.09645696517057,2010,5.09645696517057,75.0,4.0
Dundee,Value added score/10,6.57774100547604,2010,6.57774100547604,20.0,9.0
City,Value added score/10,6.57138903889953,2010,6.57138903889953,21.0,9.0
Heriot-Watt,Value added score/10,6.41459505692957,2010,6.41459505692957,28.0,8.0
Southampton,Value added score/10,5.63814963344032,2010,5.63814963344032,50.0,6.0
Birmingham,Value added score/10,5.01944412871308,2010,5.01944412871308,79.0,4.0
King's College London,Value added score/10,5.73148235963581,2010,5.73148235963581,47.0,7.0
Nottingham,Value added score/10,4.95268100428182,2010,4.95268100428182,82.0,4.0
Surrey,Value added score/10,6.0422619300791,2010,6.0422619300791,35.0,8.0
Leeds,Value added score/10,5.38402224744305,2010,5.38402224744305,58.0,6.0
Bristol,Value added score/10,5.62995830142116,2010,5.62995830142116,51.0,6.0
Sheffield,Value added score/10,5.75577841404629,2010,5.75577841404629,46.0,7.0
Royal Holloway,Value added score/10,5.25816997285446,2010,5.25816997285446,64.0,5.0
Bournemouth,Value added score/10,6.40594786439848,2010,6.40594786439848,29.0,8.0
Manchester,Value added score/10,5.11788889060579,2010,5.11788889060579,73.0,4.0
Aberdeen,Value added score/10,6.52279900832525,2010,6.52279900832525,24.0,9.0
UEA,Value added score/10,6.01110108938154,2010,6.01110108938154,36.0,7.0
Robert Gordon,Value added score/10,6.00976949228528,2010,6.00976949228528,37.0,7.0
Stirling,Value added score/10,6.64850046448321,2010,6.64850046448321,18.0,9.0
Strathclyde,Value added score/10,6.45049787970426,2010,6.45049787970426,27.0,8.0
Goldsmiths,Value added score/10,5.8683247464077,2010,5.8683247464077,39.0,7.0
Newcastle,Value added score/10,5.32970540558197,2010,5.32970540558197,61.0,5.0
Reading,Value added score/10,6.99603873239437,2010,6.99603873239437,12.0,10.0
Nottingham Trent,Value added score/10,4.68298251872993,2010,4.68298251872993,91.0,3.0
Edinburgh Napier,Value added score/10,8.16367785923354,2010,8.16367785923354,1.0,10.0
Cardiff,Value added score/10,4.79299912163701,2010,4.79299912163701,87.0,3.0
Kent,Value added score/10,4.98578652256566,2010,4.98578652256566,81.0,4.0
"University of the Arts, London",Value added score/10,5.01992882562278,2010,5.01992882562278,78.0,4.0
Liverpool,Value added score/10,5.45362045301372,2010,5.45362045301372,54.0,6.0
Essex,Value added score/10,5.23670660542361,2010,5.23670660542361,66.0,5.0
"Queen's, Belfast",Value added score/10,5.8276454589482,2010,5.8276454589482,41.0,7.0
Keele,Value added score/10,6.49870976614006,2010,6.49870976614006,25.0,8.0
Plymouth,Value added score/10,6.76200233825154,2010,6.76200233825154,16.0,9.0
Hull,Value added score/10,5.43587304359439,2010,5.43587304359439,55.0,6.0
Northumbria,Value added score/10,5.40083271641642,2010,5.40083271641642,56.0,6.0
Brunel,Value added score/10,6.78921950964504,2010,6.78921950964504,15.0,9.0
Staffordshire,Value added score/10,5.24246243984631,2010,5.24246243984631,65.0,5.0
Oxford Brookes,Value added score/10,6.8071953724727,2010,6.8071953724727,14.0,9.0
Queen Margaret,Value added score/10,7.25737673710261,2010,7.25737673710261,5.0,10.0
Queen Mary,Value added score/10,5.22708059888661,2010,5.22708059888661,67.0,5.0
UWE Bristol,Value added score/10,7.42703593267596,2010,7.42703593267596,4.0,10.0
Bath Spa,Value added score/10,7.86067587000288,2010,7.86067587000288,2.0,10.0
UC Falmouth,Value added score/10,5.10537218346329,2010,5.10537218346329,74.0,4.0
Sunderland,Value added score/10,5.20906560346994,2010,5.20906560346994,69.0,5.0
Birmingham City,Value added score/10,6.22932750667638,2010,6.22932750667638,31.0,8.0
Gloucestershire,Value added score/10,6.18249038745933,2010,6.18249038745933,32.0,8.0
UWIC,Value added score/10,5.0688198757764,2010,5.0688198757764,76.0,4.0
Glasgow Caledonian,Value added score/10,7.03171432138844,2010,7.03171432138844,10.0,10.0
Sheffield Hallam,Value added score/10,7.23790413592112,2010,7.23790413592112,6.0,10.0
"St Mary's UC, Twickenham",Value added score/10,6.96784448845119,2010,6.96784448845119,13.0,9.0
Thames Valley,Value added score/10,5.22470713525027,2010,5.22470713525027,68.0,5.0
Teesside,Value added score/10,5.32991632513661,2010,5.32991632513661,60.0,5.0
Aberystwyth,Value added score/10,5.1293260889016,2010,5.1293260889016,72.0,4.0
Bangor,Value added score/10,4.50272182906913,2010,4.50272182906913,94.0,2.0
Kingston,Value added score/10,7.09073021312327,2010,7.09073021312327,9.0,10.0
Brighton,Value added score/10,5.81319993258647,2010,5.81319993258647,42.0,7.0
Coventry,Value added score/10,7.13890685772774,2010,7.13890685772774,8.0,10.0
Ulster,Value added score/10,6.61253009322011,2010,6.61253009322011,19.0,9.0
De Montfort,Value added score/10,4.74547837483617,2010,4.74547837483617,89.0,3.0
Lampeter,Value added score/10,3.46316214036031,2010,3.46316214036031,110.0,1.0
Portsmouth,Value added score/10,4.10251429982305,2010,4.10251429982305,104.0,2.0
Glamorgan,Value added score/10,5.27015512032857,2010,5.27015512032857,63.0,5.0
Chichester,Value added score/10,4.16321386681498,2010,4.16321386681498,99.0,2.0
Central Lancashire,Value added score/10,3.29352957511802,2010,3.29352957511802,113.0,1.0
Anglia Ruskin,Value added score/10,5.78134845518019,2010,5.78134845518019,43.0,7.0
Bradford,Value added score/10,4.72046486840775,2010,4.72046486840775,90.0,3.0
Cumbria,Value added score/10,3.54994358736832,2010,3.54994358736832,108.0,1.0
Newman University College,Value added score/10,5.18733163952492,2010,5.18733163952492,70.0,5.0
York St John,Value added score/10,4.1414554374489,2010,4.1414554374489,100.0,2.0
Bedfordshire,Value added score/10,4.76522694109515,2010,4.76522694109515,88.0,3.0
Lincoln,Value added score/10,5.70873365152172,2010,5.70873365152172,48.0,6.0
Chester,Value added score/10,4.3519982855353,2010,4.3519982855353,97.0,2.0
Worcester,Value added score/10,4.23863541276326,2010,4.23863541276326,98.0,2.0
Glyndŵr,Value added score/10,4.82885911728643,2010,4.82885911728643,86.0,3.0
Salford,Value added score/10,5.00095353267267,2010,5.00095353267267,80.0,4.0
Winchester,Value added score/10,4.91477052022574,2010,4.91477052022574,83.0,3.0
Swansea,Value added score/10,3.50681322092525,2010,3.50681322092525,109.0,1.0
Huddersfield,Value added score/10,4.43870006291906,2010,4.43870006291906,95.0,2.0
Hertfordshire,Value added score/10,3.79645514279625,2010,3.79645514279625,107.0,1.0
Manchester Met,Value added score/10,5.77893550583429,2010,5.77893550583429,44.0,7.0
Marjon (St Mark and St John),Value added score/10,4.12872026393471,2010,4.12872026393471,101.0,2.0
Newport,Value added score/10,6.14592314042007,2010,6.14592314042007,33.0,8.0
Northampton,Value added score/10,5.70385157350869,2010,5.70385157350869,49.0,6.0
Leeds Met,Value added score/10,5.29807097264706,2010,5.29807097264706,62.0,5.0
Canterbury Christ Church,Value added score/10,4.10862859157412,2010,4.10862859157412,103.0,2.0
Edge Hill,Value added score/10,3.43488721102021,2010,3.43488721102021,111.0,1.0
Derby,Value added score/10,4.11039652474739,2010,4.11039652474739,102.0,2.0
Middlesex,Value added score/10,4.85997577470475,2010,4.85997577470475,85.0,3.0
Abertay Dundee,Value added score/10,5.45756958587916,2010,5.45756958587916,53.0,6.0
Roehampton,Value added score/10,4.03152109897495,2010,4.03152109897495,105.0,2.0
Greenwich,Value added score/10,3.9871627334922,2010,3.9871627334922,106.0,1.0
Westminster,Value added score/10,4.53485407298216,2010,4.53485407298216,93.0,3.0
Leeds Trinity & All Saints,Value added score/10,3.3704312136272,2010,3.3704312136272,112.0,1.0
Liverpool John Moores,Value added score/10,3.16914344027042,2010,3.16914344027042,116.0,1.0
Bucks New University,Value added score/10,3.27927912087912,2010,3.27927912087912,114.0,1.0
Bolton,Value added score/10,5.02983201249325,2010,5.02983201249325,77.0,4.0
Southampton Solent,Value added score/10,3.17974177933614,2010,3.17974177933614,115.0,1.0
East London,Value added score/10,3.14609863983058,2010,3.14609863983058,117.0,1.0
London South Bank,Value added score/10,5.85271699041062,2010,5.85271699041062,40.0,7.0
Oxford,Entry Tariff,522.225184145922,2010,522.225184145922,2.0,10.0
Cambridge,Entry Tariff,535.387956204376,2010,535.387956204376,1.0,10.0
