aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
University of Sussex,,United Kingdom,11,University of Sussex,563,110,110,master_account,91.1,42,32.1,310,76.7,62,56.2,112,39.5,181,34.9,232,"Politics & International Studies (incl Development Studies),Geography,Mechanical & Aerospace Engineering,Accounting & Finance,Computer Science,Art, Performing Arts & Design,Business & Management,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Law,History, Philosophy & Theology,General Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Psychology,Economics & Econometrics,Sociology,Biological Sciences,Education,Languages, Literature & Linguistics,Chemistry,Communication & Media Studies",/world-university-rankings/university-sussex
Trinity College Dublin,,Ireland,0,Trinity College Dublin,582,110,110,master_account,88.1,57,32.8,299,84.5,31,56.2,110,33.5,213,41.9,167,"Mathematics & Statistics,Civil Engineering,Politics & International Studies (incl Development Studies),Physics & Astronomy,Geography,Business & Management,Education,Other Health,Biological Sciences,Accounting & Finance,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Economics & Econometrics,Chemistry,Medicine & Dentistry,Psychology,Sociology,Geology, Environmental, Earth & Marine Sciences,Law,History, Philosophy & Theology,Computer Science,Art, Performing Arts & Design",/world-university-rankings/trinity-college-dublin
University of Sheffield united kingdom UK Sheffield,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-51616042,United Kingdom,11,University of Sheffield,565,110,110,master_account,71.0,161,41.5,191,68.1,97,56.2,111,46.2,125,49.5,106,"Economics & Econometrics,Sociology,Computer Science,Geography,Communication & Media Studies,Chemistry,General Engineering,Education,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Chemical Engineering,Languages, Literature & Linguistics,Psychology,Business & Management,Biological Sciences,Art, Performing Arts & Design,Law,Architecture,Civil Engineering,Medicine & Dentistry,Other Health,Mathematics & Statistics,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Accounting & Finance,Archaeology,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/university-sheffield
University of Cape Town UCT,,South Africa,6,University of Cape Town,567,113,113,master_account,79.7,101,87.3,35,75.1,67,55.8,113,45.5,129,34.7,237,"Medicine & Dentistry,Mathematics & Statistics,Communication & Media Studies,Physics & Astronomy,Chemical Engineering,Art, Performing Arts & Design,Sociology,Business & Management,History, Philosophy & Theology,Sport Science,Architecture,Psychology,Computer Science,Civil Engineering,Accounting & Finance,Other Health,Languages, Literature & Linguistics,Chemistry,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Education,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Archaeology,Geography,Economics & Econometrics,Mechanical & Aerospace Engineering,Law",/world-university-rankings/university-cape-town
Eindhoven University of Technology,,Netherlands,6,Eindhoven University of Technology,579,114,114,master_account,63.8,201,100.0,2,69.8,86,55.6,114,51.8,104,44.1,150,"Mathematics & Statistics,Civil Engineering,Physics & Astronomy,Chemical Engineering,Biological Sciences,Education,Psychology,Computer Science,Chemistry,Architecture,Mechanical & Aerospace Engineering,Communication & Media Studies,Business & Management,Electrical & Electronic Engineering",/world-university-rankings/eindhoven-university-technology
Maastricht University,,Netherlands,6,Maastricht University,663,115,115,master_account,62.5,217,99.1,18,85.2,28,55.5,115,53.2,101,39.7,180,"Education,Art, Performing Arts & Design,Business & Management,Computer Science,Sociology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Biological Sciences,Medicine & Dentistry,Psychology,Other Health,Law,Economics & Econometrics,Chemistry,Sport Science,Languages, Literature & Linguistics,Communication & Media Studies,Accounting & Finance",/world-university-rankings/maastricht-university
Aarhus University,,Denmark,0,Aarhus University,589,116,116,master_account,71.6,153,69.7,69,66.4,108,55.3,116,54.6,95,35.7,222,"Biological Sciences,Electrical & Electronic Engineering,Geography,Civil Engineering,Physics & Astronomy,Chemistry,Sport Science,Education,Chemical Engineering,Business & Management,General Engineering,History, Philosophy & Theology,Medicine & Dentistry,Computer Science,Politics & International Studies (incl Development Studies),Other Health,Agriculture & Forestry,Mathematics & Statistics,Economics & Econometrics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Psychology,Veterinary Science,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Law,Languages, Literature & Linguistics,Communication & Media Studies,Archaeology",/world-university-rankings/aarhus-university
Stockholm University,,Sweden,0,Stockholm University,596,117,117,master_account,93.0,36,32.0,311,52.2,197,55.2,117,43.8,141,31.3,274,"Communication & Media Studies,Art, Performing Arts & Design,Education,Geography,Sociology,Business & Management,Languages, Literature & Linguistics,Law,Mathematics & Statistics,History, Philosophy & Theology,Physics & Astronomy,Economics & Econometrics,Chemistry,Archaeology,Biological Sciences,Politics & International Studies (incl Development Studies),Accounting & Finance,Agriculture & Forestry,Psychology,Computer Science,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/stockholm-university
University of Virginia (Main campus)  ,,United States,0,University of Virginia (Main campus)  ,601,118,118,public,73.5,139,48.6,133,27.9,351,55.0,118,43.0,146,55.9,78,"Architecture,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Education,Sport Science,Psychology,Art, Performing Arts & Design,Computer Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Sociology,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Chemical Engineering,Physics & Astronomy,History, Philosophy & Theology,Business & Management,General Engineering,Law,Chemistry,Communication & Media Studies,Medicine & Dentistry,Civil Engineering,Economics & Econometrics,Other Health,Accounting & Finance,Biological Sciences",/world-university-rankings/university-virginia-main-campus
"Royal Holloway, University of London",,United Kingdom,11,"Royal Holloway, University of London",571,119,119,master_account,99.0,11,31.9,312,92.5,4,54.9,119,27.7,262,30.5,279,"History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Biological Sciences,Geography,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Sociology,Physics & Astronomy,Economics & Econometrics,Psychology,Computer Science,Other Health,Languages, Literature & Linguistics,Accounting & Finance,Art, Performing Arts & Design,Law,Business & Management,Archaeology",/world-university-rankings/royal-holloway-university-london
University of Nottingham,,United Kingdom,0,University of Nottingham,604,120,120,master_account,62.8,214,38.3,236,70.1,85,54.8,120,50.8,108,48.1,118,"Accounting & Finance,Sport Science,Politics & International Studies (incl Development Studies),Psychology,Languages, Literature & Linguistics,Civil Engineering,Sociology,Architecture,Chemical Engineering,Biological Sciences,Physics & Astronomy,Communication & Media Studies,Computer Science,Art, Performing Arts & Design,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Mechanical & Aerospace Engineering,Geography,Electrical & Electronic Engineering,Agriculture & Forestry,Education,Other Health,Chemistry,Economics & Econometrics,General Engineering,Business & Management,Law,Archaeology,History, Philosophy & Theology,Veterinary Science",/world-university-rankings/university-nottingham
University of Alberta,,Canada,0,University of Alberta,564,121,121,master_account,56.6,256,50.6,121,67.6,100,54.7,121,53.9,98,50.9,99,"Medicine & Dentistry,Other Health,History, Philosophy & Theology,Biological Sciences,Economics & Econometrics,Law,Mathematics & Statistics,Communication & Media Studies,Civil Engineering,Chemistry,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology,General Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Agriculture & Forestry,Accounting & Finance,Computer Science,Education,Politics & International Studies (incl Development Studies),Geography,Psychology,Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Sport Science,Art, Performing Arts & Design,Archaeology",/world-university-rankings/university-alberta
University of Florida,,United States,0,University of Florida,590,122,122,public,56.0,260,-,389,31.2,323,54.5,123,62.9,69,52.0,92,"Accounting & Finance,Computer Science,Sport Science,History, Philosophy & Theology,Electrical & Electronic Engineering,Chemistry,Other Health,Geography,Communication & Media Studies,Art, Performing Arts & Design,Physics & Astronomy,Sociology,Medicine & Dentistry,Chemical Engineering,Business & Management,Architecture,Veterinary Science,Politics & International Studies (incl Development Studies),Education,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,General Engineering,Biological Sciences,Psychology,Civil Engineering,Law,Economics & Econometrics,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Mathematics & Statistics",/world-university-rankings/university-florida
"University of California, Santa Cruz",,United States,0,"University of California, Santa Cruz",574,122,122,public,99.9,4,-,386,32.5,316,54.5,122,39.6,178,32.1,266,"Economics & Econometrics,Mechanical & Aerospace Engineering,Sociology,Psychology,Mathematics & Statistics,Computer Science,Chemical Engineering,Education,Other Health,History, Philosophy & Theology,Biological Sciences,Accounting & Finance,Art, Performing Arts & Design,Chemistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,Electrical & Electronic Engineering,Physics & Astronomy,Communication & Media Studies,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Agriculture & Forestry",/world-university-rankings/university-california-santa-cruz
University of Warwick,,United Kingdom,0,University of Warwick,622,124,124,master_account,58.8,240,35.3,269,80.9,48,54.4,126,50.5,110,48.9,109,"Economics & Econometrics,Other Health,General Engineering,Psychology,Law,Art, Performing Arts & Design,Mathematics & Statistics,Civil Engineering,Physics & Astronomy,Computer Science,History, Philosophy & Theology,Education,Mechanical & Aerospace Engineering,Biological Sciences,Accounting & Finance,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Chemistry,Sociology,Business & Management,Medicine & Dentistry,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-warwick
Chinese University of Hong Kong CUHK,,Hong Kong,11,Chinese University of Hong Kong,662356,124,124,master_account,45.1,348,44.5,155,62.6,134,54.4,124,63.1,68,53.7,87,"Art, Performing Arts & Design,Education,Other Health,Sport Science,Economics & Econometrics,Communication & Media Studies,Mechanical & Aerospace Engineering,Business & Management,Chemistry,Geography,Law,Computer Science,Psychology,Medicine & Dentistry,General Engineering,Mathematics & Statistics,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Accounting & Finance,Languages, Literature & Linguistics,Physics & Astronomy,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Biological Sciences,Sociology",/world-university-rankings/chinese-university-hong-kong
