aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
University of Hong Kong HKU Hong Kong University,,Hong Kong,11,University of Hong Kong,498,43,43,master_account,65.1,225,56.0,114,81.9,53,67.5,43,72.6,29,62.1,39,"Business & Management,Art, Performing Arts & Design,Accounting & Finance,History, Philosophy & Theology,Communication & Media Studies,Computer Science,Education,Politics & International Studies (incl Development Studies),Architecture,Psychology,Chemistry,Geography,General Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Other Health,Sociology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Civil Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Economics & Econometrics,Languages, Literature & Linguistics,Physics & Astronomy,Law",/world-university-rankings/university-hong-kong
Karolinska Institute,,Sweden,0,Karolinska Institute,496,44,44,master_account,76.8,129,65.5,85,60.6,155,66.8,44,68.0,42,57.1,48,"Psychology,Biological Sciences,Languages, Literature & Linguistics,Other Health,Medicine & Dentistry,Education,Geology, Environmental, Earth & Marine Sciences,Sociology,Business & Management,Mathematics & Statistics,Chemical Engineering",/world-university-rankings/karolinska-institute
Australian National University anu,,Australia,0,Australian National University,502,45,45,master_account,71.1,179,38.9,242,91.3,10,66.5,45,70.9,34,53.7,59,"Mathematics & Statistics,Geography,Accounting & Finance,Law,Economics & Econometrics,Computer Science,Other Health,History, Philosophy & Theology,Sociology,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Archaeology,Art, Performing Arts & Design,Medicine & Dentistry,Biological Sciences,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,General Engineering,Physics & Astronomy,Politics & International Studies (incl Development Studies),Communication & Media Studies,Electrical & Electronic Engineering,Business & Management,Chemistry,Psychology",/world-university-rankings/australian-national-university
University of Minnesota,,United States,0,University of Minnesota,506,46,46,public,82.9,89,-,396,33.8,345,65.9,46,64.7,46,59.9,43,"Education,Veterinary Science,Psychology,Accounting & Finance,Business & Management,Chemistry,Computer Science,History, Philosophy & Theology,Other Health,Chemical Engineering,Economics & Econometrics,Electrical & Electronic Engineering,Physics & Astronomy,General Engineering,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Sociology,Languages, Literature & Linguistics,Law,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Geography,Mechanical & Aerospace Engineering,Communication & Media Studies,Mathematics & Statistics,Art, Performing Arts & Design,Sport Science,Architecture,Biological Sciences,Agriculture & Forestry,Archaeology",/world-university-rankings/university-minnesota
University of North Carolina at Chapel Hill,,United States,0,University of North Carolina at Chapel Hill,507,46,46,public,91.0,45,40.5,220,35.3,338,65.9,47,58.6,57,57.9,46,"Biological Sciences,Geography,Languages, Literature & Linguistics,Mathematics & Statistics,Communication & Media Studies,Chemistry,Business & Management,Other Health,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,General Engineering,Sport Science,Law,Politics & International Studies (incl Development Studies),Physics & Astronomy,Psychology,Archaeology,Medicine & Dentistry,Sociology,Education,Computer Science,Economics & Econometrics,Accounting & Finance,Architecture,History, Philosophy & Theology",/world-university-rankings/university-north-carolina-chapel-hill
Peking University,,China,0,Peking University,514,48,48,master_account,63.7,235,100.0,9,53.7,213,65.2,48,61.9,52,70.0,27,"Other Health,Law,Economics & Econometrics,Archaeology,Psychology,History, Philosophy & Theology,Biological Sciences,Sociology,Computer Science,Electrical & Electronic Engineering,Accounting & Finance,Architecture,Mathematics & Statistics,Geography,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Physics & Astronomy,Business & Management,Art, Performing Arts & Design,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Chemical Engineering,Communication & Media Studies,General Engineering,Chemistry",/world-university-rankings/peking-university
Tsinghua University Qinghua University Tsing hua University Qing hua University,,China,6,Tsinghua University,535,49,49,master_account,65.0,226,99.7,17,44.6,275,65.1,49,68.3,41,64.1,35,"Medicine & Dentistry,Geography,Chemical Engineering,Mechanical & Aerospace Engineering,Computer Science,Accounting & Finance,General Engineering,Sociology,Communication & Media Studies,Civil Engineering,Business & Management,Art, Performing Arts & Design,Archaeology,History, Philosophy & Theology,Psychology,Architecture,Education,Geology, Environmental, Earth & Marine Sciences,Other Health,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,Law,Languages, Literature & Linguistics,Physics & Astronomy,Sport Science,Politics & International Studies (incl Development Studies),Chemistry,Electrical & Electronic Engineering",/world-university-rankings/tsinghua-university
Seoul National University,,South Korea,0,Seoul National University,588,50,50,master_account,48.7,351,86.3,43,30.3,362,64.8,50,77.1,25,75.5,19,"History, Philosophy & Theology,Physics & Astronomy,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Other Health,Geography,General Engineering,Agriculture & Forestry,Mathematics & Statistics,Civil Engineering,Communication & Media Studies,Chemical Engineering,Law,Archaeology,Sociology,Electrical & Electronic Engineering,Biological Sciences,Accounting & Finance,Languages, Literature & Linguistics,Veterinary Science,Chemistry,Computer Science,Business & Management,Psychology,Architecture,Education,Mechanical & Aerospace Engineering,Medicine & Dentistry,Economics & Econometrics,Sport Science,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/seoul-national-university
The Hong Kong University of Science and Technology hkust,,Hong Kong,11,The Hong Kong University of Science and Technology,526,51,51,master_account,72.9,171,57.6,109,77.8,74,64.7,51,66.8,43,51.8,67,"Languages, Literature & Linguistics,Biological Sciences,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Sociology,Mechanical & Aerospace Engineering,Chemical Engineering,Physics & Astronomy,Computer Science,Chemistry,Civil Engineering,Accounting & Finance,Education,Other Health,Business & Management,Electrical & Electronic Engineering,General Engineering",/world-university-rankings/hong-kong-university-science-and-technology
Korea Advanced Institute of Science and Technology (KAIST),,South Korea,0,Korea Advanced Institute of Science and Technology (KAIST),558,52,52,master_account,71.4,177,100.0,4,34.9,339,64.5,52,63.2,48,63.5,36,"Languages, Literature & Linguistics,General Engineering,Civil Engineering,Electrical & Electronic Engineering,Computer Science,Chemical Engineering,Chemistry,Other Health,Mechanical & Aerospace Engineering,Accounting & Finance,Architecture,Economics & Econometrics,Business & Management,Physics & Astronomy,Archaeology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Biological Sciences,Medicine & Dentistry,Art, Performing Arts & Design",/world-university-rankings/korea-advanced-institute-science-and-technology-kaist
University of Manchester,,United Kingdom,0,University of Manchester,512,52,52,master_account,74.3,150,39.4,238,82.0,51,64.5,53,58.7,56,58.1,45,"Geography,Medicine & Dentistry,Sociology,Law,Biological Sciences,Computer Science,Civil Engineering,Communication & Media Studies,Art, Performing Arts & Design,Architecture,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Archaeology,Physics & Astronomy,General Engineering,Psychology,Economics & Econometrics,Business & Management,History, Philosophy & Theology,Mathematics & Statistics,Other Health,Chemistry,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/university-manchester
Brown University,,United States,0,Brown University,513,54,54,private,92.0,39,32.7,318,37.0,322,64.1,54,54.2,68,55.5,52,"Politics & International Studies (incl Development Studies),Biological Sciences,Computer Science,Physics & Astronomy,Education,History, Philosophy & Theology,Electrical & Electronic Engineering,Psychology,Archaeology,Sociology,Chemical Engineering,Medicine & Dentistry,Mechanical & Aerospace Engineering,Chemistry,Art, Performing Arts & Design,Communication & Media Studies,Languages, Literature & Linguistics,Mathematics & Statistics,Economics & Econometrics,Architecture,Other Health,General Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management",/world-university-rankings/brown-university
"University of California, Davis",,United States,0,"University of California, Davis",503,55,55,public,80.4,105,55.4,116,52.9,220,63.7,56,59.7,55,54.4,57,"Archaeology,Psychology,Business & Management,Geography,Veterinary Science,Chemistry,Computer Science,Chemical Engineering,Civil Engineering,Sport Science,Agriculture & Forestry,Other Health,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Mechanical & Aerospace Engineering,Law,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Communication & Media Studies,General Engineering,Physics & Astronomy,Economics & Econometrics,Medicine & Dentistry,History, Philosophy & Theology,Sociology,Politics & International Studies (incl Development Studies),Biological Sciences,Education,Art, Performing Arts & Design,Mathematics & Statistics,Architecture",/world-university-rankings/university-california-davis
KU Leuven,,Belgium,11,KU Leuven,531,55,55,master_account,71.8,176,99.9,14,62.3,147,63.7,55,63.6,47,53.0,61,"Computer Science,Biological Sciences,Communication & Media Studies,Psychology,Education,Sociology,Architecture,Agriculture & Forestry,Sport Science,Law,Mechanical & Aerospace Engineering,Accounting & Finance,Art, Performing Arts & Design,Economics & Econometrics,Chemistry,History, Philosophy & Theology,Chemical Engineering,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Geography,Medicine & Dentistry,Civil Engineering,Physics & Astronomy,Business & Management,Other Health,General Engineering,Politics & International Studies (incl Development Studies),Archaeology,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics",/world-university-rankings/ku-leuven
Boston University,,United States,0,Boston University,518,57,57,private,94.4,31,30.3,355,47.8,255,63.6,57,46.7,99,56.4,49,"Business & Management,Sociology,Civil Engineering,Medicine & Dentistry,Archaeology,Electrical & Electronic Engineering,Psychology,Architecture,Geography,Accounting & Finance,Other Health,Chemistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Economics & Econometrics,Computer Science,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Mathematics & Statistics,Law,Communication & Media Studies,Biological Sciences,Languages, Literature & Linguistics,Chemical Engineering,Education,General Engineering",/world-university-rankings/boston-university
Penn State (Main campus)  ,,United States,0,Penn State (Main campus)  ,515,58,58,public,76.0,136,60.4,99,37.4,316,62.9,58,64.8,45,54.6,56,"Sport Science,Languages, Literature & Linguistics,Biological Sciences,Archaeology,Civil Engineering,Geography,Art, Performing Arts & Design,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,General Engineering,Economics & Econometrics,Medicine & Dentistry,Mechanical & Aerospace Engineering,Chemistry,History, Philosophy & Theology,Computer Science,Veterinary Science,Sociology,Architecture,Electrical & Electronic Engineering,Law,Communication & Media Studies,Accounting & Finance,Business & Management,Education,Other Health,Chemical Engineering,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Psychology,Physics & Astronomy",/world-university-rankings/penn-state-main-campus
